index,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,release_date,year,decade,era,is_hit
1896,7znoPLEFkoV16HW4qTSmXz,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,Live From Tigre Lounge,17,174053,False,0.656,0.809,11,-8.175,0,0.073,0.000881,0.886,0.105,0.872,132.404,4,afrobeat,2009-04-06,2009,2000,00s-10s,False
1116,6sJRYw9CnzDyZ3mBOAVtNN,Los Amigos Invisibles,Commercial,Dulce,33,303213,False,0.758,0.819,11,-5.945,0,0.0528,0.0646,0.000168,0.138,0.827,117.971,4,afrobeat,2009-05-26,2009,2000,00s-10s,False
1184,0AJrAnMeFDG04VHuuvrC9Y,BaianaSystem,BaianaSystem,Jah Jah Revolta,30,321666,False,0.551,0.806,11,-8.328,0,0.0558,0.026,0.00122,0.0762,0.671,143.876,4,afrobeat,2009-12-20,2009,2000,00s-10s,False
922,5Hnfk1EuhqQuh7QhcnikR1,Masaharu Fukuyama,化身,KISSして,27,223333,False,0.324,0.873,10,-3.67,1,0.0664,0.00119,0.0,0.443,0.775,93.059,4,acoustic,2009-05-20,2009,2000,00s-10s,False
1109,4iCQH7UCZiB1Tj35BPKFoN,Calle 13,Los De Atrás Vienen Conmigo,Bienvenidos A Mi Mundo,33,237026,True,0.658,0.715,10,-7.416,0,0.269,0.0174,0.0,0.307,0.543,189.895,4,afrobeat,2009-07-23,2009,2000,00s-10s,False
1341,2JR5HmL68bHLqfgj888rvB,Los Amigos Invisibles,Commercial,Plastic Woman,25,205520,False,0.875,0.684,0,-6.257,1,0.0607,0.0284,3.55e-05,0.206,0.926,115.031,4,afrobeat,2009-05-26,2009,2000,00s-10s,False
1186,5jPPbInoWNDVOBCyKCvvec,BaianaSystem;Roberto Mendes,BaianaSystem,Nesse Mundo,30,222613,False,0.747,0.521,2,-9.483,0,0.0325,0.638,0.0304,0.118,0.498,120.035,4,afrobeat,2009-12-20,2009,2000,00s-10s,False
1344,1uzzzHuooaIxnburo0DAk7,Wganda Kenya,Palenque Palenque: Champeta Criolla & Afro Roots in Colombia 1975-91,El Lobo,23,182493,False,0.528,0.862,8,-7.348,1,0.0349,0.182,0.000103,0.0421,0.844,110.192,4,afrobeat,2009-08-10,2009,2000,00s-10s,False
930,7LHhGBjIBj7kNYLHYH9rMx,Hanare Gumi,あいのわ,PEOPLE GET READY,25,242001,False,0.667,0.0119,0,-16.177,1,0.0636,0.867,0.0,0.288,0.408,133.277,4,acoustic,2009-06-24,2009,2000,00s-10s,False
1120,32XyUNQGL33AqoRBNlW4OS,BaianaSystem,BaianaSystem,"Oxe, Como Era Doce",31,247226,False,0.69,0.695,2,-10.241,1,0.036,0.0186,0.00351,0.456,0.564,106.032,4,afrobeat,2009-12-20,2009,2000,00s-10s,False
828,4Fc7BhMBjIVDnGQG8L6ayi,Hanare Gumi,あいのわ,大安,27,322140,False,0.731,0.485,7,-10.113,1,0.0387,0.284,0.00464,0.147,0.463,106.052,4,acoustic,2009-06-24,2009,2000,00s-10s,False
1711,1r3UZRusrbX8rz9YdWj6rx,Whitefield Brothers,In The Raw,Yakuba,18,194813,False,0.809,0.946,6,-4.464,1,0.0617,0.192,0.798,0.0577,0.911,90.73,4,afrobeat,2009-03-10,2009,2000,00s-10s,False
2110,2UREu1Y8CO4jXkbvqAtP7g,Skillet,Awake,Monster,77,178013,False,0.64,0.957,8,-2.336,1,0.0741,0.0431,0.0,0.0789,0.692,134.992,4,alt-rock,2009-08-21,2009,2000,00s-10s,True
1595,4fYTQfOVDBxlPrugtBgtIt,Calle 13,Los De Atrás Vienen Conmigo,Fiesta de Locos,21,267533,False,0.775,0.922,9,-4.866,1,0.287,0.285,0.0,0.0989,0.712,105.085,4,afrobeat,2009-07-23,2009,2000,00s-10s,False
1847,7syRb4LX1tdcCceUX0Q764,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,Chinese New Year,17,226400,False,0.57,0.698,1,-10.008,1,0.0348,0.224,0.857,0.153,0.715,116.416,5,afrobeat,2009-04-06,2009,2000,00s-10s,False
2753,1FHNctV68GUNLgXclG2DtR,Toploader,Dancing In The Moonlight: The Best Of Toploader,Dancing in the Moonlight,67,233373,False,0.639,0.845,0,-3.333,0,0.0372,0.0528,0.0,0.336,0.871,119.48,4,alt-rock,2009-04-22,2009,2000,00s-10s,False
1770,2dowoN9yWHcP9yuOSbVSBm,Whitefield Brothers,In The Raw,Sol Walk,18,211226,False,0.7,0.933,5,-4.084,1,0.0605,0.166,0.195,0.0501,0.863,115.711,4,afrobeat,2009-03-10,2009,2000,00s-10s,False
1430,40KeMi4kkYpAlT1VmjrxDb,Breakestra,Dusk Till Dawn,Get It Right,21,192013,False,0.743,0.962,6,-3.922,0,0.0508,0.127,2.65e-05,0.321,0.872,108.602,4,afrobeat,2009-09-28,2009,2000,00s-10s,False
2744,2Ai4eBBKTWgn9Mna9yzqeq,Estelares,Una Temporada en el Amor,Las Trémulas Canciones,46,277304,False,0.739,0.679,7,-4.918,1,0.0261,0.157,3.19e-06,0.0405,0.772,113.023,4,alt-rock,2009,2009,2000,00s-10s,False
1789,6gaUC3ms3gCGggnfTdT2QL,BaianaSystem,BaianaSystem,Frevofoguete,18,206066,False,0.482,0.714,4,-8.796,0,0.0532,0.0127,0.903,0.107,0.656,155.103,4,afrobeat,2009-12-20,2009,2000,00s-10s,False
1793,4BPfhlDv2iYWwpFgaBf4yO,Calle 13,Los De Atrás Vienen Conmigo,Electro Movimiento,19,196986,False,0.803,0.86,8,-6.522,1,0.135,0.0782,4.45e-05,0.128,0.534,109.966,4,afrobeat,2009-07-23,2009,2000,00s-10s,False
1547,7f9WCjVd3u8XGYJ5jfrDpJ,Calle 13;Rubén Blades;La Chilinga,Los De Atrás Vienen Conmigo,La Perla (feat. Rubén Blades & La Chilinga),22,416133,False,0.735,0.681,10,-7.757,1,0.316,0.673,0.0,0.0584,0.968,90.003,4,afrobeat,2009-07-23,2009,2000,00s-10s,False
1438,6JmYFFgDAZA69GgDfLfHkP,Lack Of Afro;Roxie Ray,My Groove Your Move (Bonus Version),Closer to Me,22,266200,False,0.677,0.902,6,-7.584,0,0.0373,0.016,0.00114,0.285,0.893,111.925,4,afrobeat,2009-10-19,2009,2000,00s-10s,False
487,2AN3wNGUW0IgzfuurtVEDS,Mance Lipscomb,The Best of Mance Lipscomb,Sugar Babe,31,124400,False,0.554,0.4,3,-11.806,1,0.0699,0.979,0.348,0.102,0.547,101.191,4,acoustic,2009-11-17,2009,2000,00s-10s,False
286,2Dz5WpEWA0vhnMmEPYiZ2y,Parachute,Losing Sleep,She Is Love,60,146066,False,0.629,0.174,6,-9.697,1,0.141,0.616,0.0,0.118,0.305,134.295,1,acoustic,2009-01-01,2009,2000,00s-10s,False
2876,6sUGVATdMTiXz4dDJV6Y5C,Tan Bionica,Canciones del Huracan + Wonderful Noches,La Ensalada,45,321333,False,0.527,0.833,7,-5.977,1,0.0534,0.000105,0.0,0.138,0.579,122.036,4,alt-rock,2009-01-01,2009,2000,00s-10s,False
1536,73II8WjkIk5TyuUiHeYYHw,Mulatu Astatke;The Heliocentrics,Inspiration Information 3,An Epic Story,20,301133,False,0.389,0.672,11,-8.768,0,0.0688,0.302,0.79,0.345,0.584,173.954,4,afrobeat,2009-04-06,2009,2000,00s-10s,False
2629,3dHDEm95M3UJb6KBuDufvK,Mancha De Rolando,A Cielo Abierto - El año del tigre,Carolina,47,194597,False,0.581,0.67,2,-5.952,1,0.0268,0.264,0.0,0.11,0.618,103.971,4,alt-rock,2009,2009,2000,00s-10s,False
3773,6lKRMylSZMtA7EqPl0pcdI,MARINA,The Family Jewels,Are You Satisfied?,71,198960,False,0.669,0.712,0,-4.992,1,0.0412,0.303,0.0,0.0755,0.843,124.009,4,alternative,2009-07-15,2009,2000,00s-10s,True
521,2jHEySxCzzODFWmPzt084L,Masaharu Fukuyama,残響,18 ~eighteen~,31,326600,False,0.609,0.76,0,-5.16,1,0.0283,0.131,0.0,0.41,0.44,117.135,4,acoustic,2009-06-30,2009,2000,00s-10s,False
1842,6M9fk5rI2xnn7piX9TxNtl,Los Amigos Invisibles,Commercial,Como Sabes Tú,19,219226,False,0.5,0.926,11,-5.52,0,0.0398,0.000692,0.722,0.157,0.732,74.973,4,afrobeat,2009-05-26,2009,2000,00s-10s,False
2675,3vGvMhuNgM3KVuwHEwZWwI,Los Hermanos,Los Hermanos Na Fundição Progresso - 09 De Junho De 2007,Anna Júlia - Ao Vivo,46,226546,False,0.233,0.948,3,-4.464,1,0.209,0.12,0.00261,0.984,0.444,146.753,4,alt-rock,2009-02-11,2009,2000,00s-10s,False
2891,45dK5t0NaS3zBrP4yjfGXz,Fernando Delgadillo,Desde la Isla del Olvido,Noche Sin Luciérnagas,46,255869,False,0.753,0.38,6,-6.811,1,0.0428,0.927,1.58e-06,0.104,0.431,134.874,3,alt-rock,2009-09-19,2009,2000,00s-10s,False
1496,6ktAmfgWeLggafxIDw374F,BaianaSystem;BNegão,BaianaSystem,Systema Fobica,22,394840,False,0.795,0.63,11,-9.01,0,0.1,0.119,3.42e-05,0.0663,0.343,93.006,4,afrobeat,2009-12-20,2009,2000,00s-10s,False
2899,3iIQdR4zxBG2pkBU0L9ooA,Estelares,Una Temporada en el Amor,Melancolía,45,250197,False,0.671,0.775,9,-4.861,0,0.0333,0.0326,0.0,0.467,0.671,131.995,4,alt-rock,2009,2009,2000,00s-10s,False
1491,5MYEsQRQLp9H82wBUHq8cP,Los Amigos Invisibles,Commercial,Burundanga,22,299400,False,0.759,0.914,9,-7.616,1,0.0374,0.0186,0.803,0.342,0.727,109.998,4,afrobeat,2009-05-26,2009,2000,00s-10s,False
553,1HfxPaJggVwFsvOtHbVzMz,Kris Allen,Kris Allen,Live Like We're Dying,55,212506,False,0.589,0.893,0,-2.948,1,0.0397,0.0273,0.0,0.343,0.94,92.011,4,acoustic,2009-11-16,2009,2000,00s-10s,False
1837,2AsbwhBYcjeA6gkeyOrFMR,The Budos Band,The Budos Band EP,Smoke Gets In...,18,222906,False,0.513,0.347,9,-13.798,1,0.0293,0.000155,0.894,0.0895,0.279,107.468,4,afrobeat,2009-06-16,2009,2000,00s-10s,False
1485,7HGpejbjHQb4WE5VFKuAfm,The Budos Band,The Budos Band EP,The Proposition,21,172506,False,0.507,0.905,5,-7.304,0,0.0629,0.0967,0.431,0.369,0.579,97.327,4,afrobeat,2009-06-16,2009,2000,00s-10s,False
1472,62vanxxd2ya187PcF6Pc59,The Sound Stylistics,Greasin The Wheels,KNUCKLEHEAD,21,333986,False,0.688,0.897,0,-5.623,1,0.0311,0.467,0.706,0.0332,0.942,113.784,4,afrobeat,2009-07-27,2009,2000,00s-10s,False
624,4UU97IGHOhBhZjCUgDFUiz,Tyrone Wells,Remain,Sink Or Swim,47,178093,False,0.613,0.812,2,-3.524,1,0.0355,0.259,0.0,0.185,0.394,119.979,4,acoustic,2009,2009,2000,00s-10s,False
628,7oGGmUTUwH6EooJGeZBJdj,Zee Avi,Zee Avi,Bitter Heart,48,156773,False,0.74,0.377,2,-10.013,1,0.0583,0.65,0.0,0.178,0.408,78.988,4,acoustic,2009-01-01,2009,2000,00s-10s,False
1476,0ln5lNsSNM69EJSUjxZEIE,Breakestra,Joyful Noise,Posed To Be - Instrumental,21,213666,False,0.783,0.864,11,-8.554,0,0.0388,0.00106,0.868,0.166,0.687,104.356,4,afrobeat,2009-09-14,2009,2000,00s-10s,False
381,3SBzDgdTwHOMSik82ZI6L2,Ingrid Michaelson,Everybody,Everybody,54,208426,False,0.742,0.636,11,-6.744,1,0.0331,0.446,0.0,0.0817,0.48,95.002,4,acoustic,2009-08-25,2009,2000,00s-10s,False
363,5L4G3nwKkd4wykW4BV9sVe,Jess Penner,"Love, Love, Love",Sweeter,33,196026,False,0.686,0.377,9,-9.59,1,0.0589,0.638,0.0,0.128,0.551,92.042,4,acoustic,2009-08-12,2009,2000,00s-10s,False
1685,2ZOMnAID3cCIrboS3rWhqx,BaianaSystem,BaianaSystem,Vinheta Baiana,19,82760,False,0.427,0.59,9,-12.379,0,0.0645,0.82,0.834,0.241,0.722,121.578,4,afrobeat,2009-12-20,2009,2000,00s-10s,False
655,7quFUf8mR7wUxeJip0awxn,Howie Day,Sound The Alarm,Longest Night,43,215746,False,0.231,0.636,11,-7.257,1,0.0339,0.00402,0.0,0.0504,0.244,202.098,3,acoustic,2009-09-08,2009,2000,00s-10s,False
1643,7yIlnsnvzTlOAK14ue9IkF,King Sunny Ade,Nigeria 70 - Funky Lagos,Ja Fun Mi - Instrumental,19,433426,False,0.464,0.683,10,-12.301,0,0.0415,0.165,0.591,0.232,0.833,105.437,4,afrobeat,2009-03-23,2009,2000,00s-10s,False
3924,4sNwdacKyi2S26WrRtNama,MARINA,The Family Jewels,Oh No!,72,182586,False,0.77,0.896,0,-3.971,1,0.039,0.0539,0.0,0.243,0.964,126.999,4,alternative,2009-07-15,2009,2000,00s-10s,True
15,1KHdq8NK9QxnGjdXb55NiG,Landon Pigg,The Boy Who Never,Falling in Love at a Coffee Shop,58,244986,False,0.489,0.561,4,-7.933,1,0.0274,0.2,4.56e-05,0.179,0.238,83.457,3,acoustic,2009-09-28,2009,2000,00s-10s,False
1741,3hefAnE3N74TyKr9IB5LRf,Breakestra,Dusk Till Dawn,Back At The Boathouse,18,171704,False,0.763,0.925,11,-3.819,0,0.0406,0.0533,0.893,0.102,0.761,98.51,4,afrobeat,2009-09-28,2009,2000,00s-10s,False
1662,6J2iYZyg1msLFo37600hLs,Whitefield Brothers,In The Raw,Thunderbird,18,242626,False,0.709,0.978,7,-4.67,1,0.0441,0.026,0.851,0.266,0.744,94.391,3,afrobeat,2009-03-10,2009,2000,00s-10s,False
368,6fPblqm2OhtEKvaUEQzLzJ,Masaharu Fukuyama,残響,ながれ星,33,317400,False,0.474,0.408,7,-11.42,1,0.0332,0.603,2.77e-05,0.104,0.238,143.881,4,acoustic,2009-06-30,2009,2000,00s-10s,False
375,3yVSlc3y7YWZPAreTHjH9v,Masaharu Fukuyama,残響,明日の☆SHOW,34,290480,False,0.644,0.603,10,-5.83,1,0.0263,0.306,0.0,0.262,0.516,113.413,4,acoustic,2009-06-30,2009,2000,00s-10s,False
423,5CijCh8uOTWZO9DQpYwAXw,Parachute,Losing Sleep,The Mess I Made,49,230613,False,0.423,0.572,6,-5.109,1,0.0347,0.0158,0.0,0.231,0.17,165.394,4,acoustic,2009-01-01,2009,2000,00s-10s,False
2884,5Tx2VlERdaXscX7dh0Wteo,Las Pastillas del Abuelo,Versiones,Cerveza,45,240560,False,0.622,0.554,4,-9.906,1,0.026,0.169,0.000665,0.134,0.565,149.95,4,alt-rock,2010,2010,2010,00s-10s,False
2678,44agmNQypTCFKc2dpVonDy,Los Estramboticos,!!Puro Macanazo!!,El Recuento de los Daños,47,271733,False,0.824,0.696,7,-6.716,1,0.0774,0.188,0.0,0.112,0.818,135.044,4,alt-rock,2010-12-21,2010,2010,00s-10s,False
2671,7pDUhxbAWlITdbP9JcjF5Q,Detonautas Roque Clube,Detonautas Acústico,Quando o sol se for,47,204133,False,0.543,0.736,2,-8.435,1,0.0382,0.128,0.0,0.837,0.605,171.897,4,alt-rock,2010-03-09,2010,2010,00s-10s,False
3305,1foMv2HQwfQ2vntFf9HFeG,Gorillaz,Plastic Beach,Rhinestone Eyes,80,200173,False,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4,alternative,2010-03-03,2010,2010,00s-10s,True
327,5SgFX13gtlQfsNUpoPshwD,Masaharu Fukuyama,Good night,Good night,35,354213,False,0.522,0.498,7,-7.247,1,0.0257,0.0758,1.51e-06,0.25,0.221,145.908,4,acoustic,2010,2010,2010,00s-10s,False
1503,3JIKbZm4XjwM2BcuK5pSHw,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Sabu Yerkoy,10,248986,False,0.599,0.364,4,-12.63,1,0.0333,0.787,0.0658,0.0614,0.697,81.317,4,afrobeat,2010-02-22,2010,2010,00s-10s,False
2474,4WmMZtbFw54OYKrqVKVupx,Los Tipitos,Grandes exitos,Brujería,50,182079,False,0.589,0.842,2,-5.309,1,0.0378,0.000373,0.0172,0.259,0.273,104.024,4,alt-rock,2010-12-06,2010,2010,00s-10s,False
1139,74FgXyMVJm4muoRSZQRCVw,Orquestra Brasileira de Música Jamaicana,Volume I,O Guarani,32,221506,False,0.683,0.783,6,-7.155,0,0.0438,0.0941,0.84,0.104,0.634,141.94,4,afrobeat,2010-10-10,2010,2010,00s-10s,False
1500,1jlKdNbOA90rjnt88GJnwO,Calle 13,Entren Los Que Quieran,La Vuelta Al Mundo,70,234133,False,0.748,0.538,0,-9.943,1,0.222,0.159,1.62e-06,0.167,0.779,124.974,4,afrobeat,2010-11-22,2010,2010,00s-10s,True
1946,1faYHOt0eP5F9uS3RcUcFM,Orquestra Brasileira de Música Jamaicana,Volume I,Tico-Tico no Fubá,17,246893,False,0.832,0.724,5,-5.64,1,0.05,0.704,0.384,0.146,0.954,131.949,4,afrobeat,2010-10-10,2010,2010,00s-10s,False
1493,6vCaE0f8dWkjgytfnTka9v,The Budos Band,The Budos Band III,Mark of the Unnamed,21,239693,False,0.622,0.797,7,-8.958,0,0.0312,0.117,0.909,0.16,0.795,114.822,4,afrobeat,2010-08-10,2010,2010,00s-10s,False
160,6ivkBaxvclVhwZDE2uwldj,Cary Brothers,Under Control,Belong,51,255600,False,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,acoustic,2010-04-06,2010,2010,00s-10s,False
2944,4PY23WVDXuHDHwhg0P7PDq,Detonautas Roque Clube,Detonautas Acústico,Só por hoje / Tenis Roque,44,277693,False,0.471,0.796,7,-8.318,1,0.0423,0.0439,0.000226,0.712,0.339,178.063,4,alt-rock,2010-03-09,2010,2010,00s-10s,False
3502,1EWDtcKzwZqflFqdiN3fyv,Linkin Park,A Thousand Suns,Waiting for the End,42,231680,False,0.487,0.961,4,-4.139,1,0.132,0.0415,1.15e-06,0.553,0.323,170.005,4,alternative,2010-09-08,2010,2010,00s-10s,False
2990,5Y7Lt08Xc885tzG5kKTZ4u,Skay Beilinson,¿Dónde Vas?,Aves Migratorias,44,202826,False,0.744,0.823,9,-6.44,1,0.0307,0.0133,0.427,0.0919,0.962,120.018,4,alt-rock,2010-04-12,2010,2010,00s-10s,False
995,1epXnhFfFToKeugQWBCsQg,Harley Poe,Wretched. Filthy. Ugly.,Maria,26,196226,True,0.633,0.832,0,-6.84,1,0.0863,0.0274,7.57e-06,0.0957,0.838,130.912,4,acoustic,2010-05-10,2010,2010,00s-10s,False
334,6jI7y83WjuyBne9b3IvdSs,Andrew Belle,The Ladder,Make It Without You,49,272612,False,0.456,0.205,1,-8.437,1,0.0313,0.92,0.00011,0.149,0.161,117.663,4,acoustic,2010-02-23,2010,2010,00s-10s,False
779,3VA8T3rNy5V24AXxNK5u9E,Sara Bareilles,Kaleidoscope Heart,King of Anything,61,207493,False,0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,4,acoustic,2010-09-07,2010,2010,00s-10s,False
2828,2C6fzRAlaWOhKCOsn5a0Nk,La Franela,Después de Ver,Lo Que Me Mata,45,227944,False,0.664,0.811,9,-4.925,0,0.0287,0.0617,0.0,0.117,0.722,138.992,4,alt-rock,2010-12-28,2010,2010,00s-10s,False
3505,07rz54LA3Y2lagmY0DnChZ,Linkin Park,A Thousand Suns,Iridescent,42,296560,False,0.484,0.727,0,-6.107,1,0.0358,0.198,0.00204,0.107,0.216,120.066,4,alternative,2010-09-08,2010,2010,00s-10s,False
2894,067myxyF0oOrjlStXYE3gW,Enjambre,Daltónico,Sanguijuela,45,186414,False,0.428,0.945,4,-3.256,1,0.052,0.0097,2.81e-06,0.117,0.456,143.876,4,alt-rock,2010-01-01,2010,2010,00s-10s,False
3401,7Hr1Ignop7cymbE3FbOtXa,Avenged Sevenfold,Nightmare,So Far Away,66,326813,False,0.286,0.703,4,-4.491,0,0.0348,0.00847,7.39e-05,0.142,0.259,151.297,4,alternative,2010-07-25,2010,2010,00s-10s,False
3954,6mQD0vGdFrQMeTADOSIEwx,Linkin Park,A Thousand Suns,The Catalyst,36,339853,False,0.56,0.925,0,-5.48,1,0.0362,0.0372,0.0,0.104,0.178,135.009,4,alternative,2010-09-08,2010,2010,00s-10s,False
386,3e5UDAmMzMUM95PqjVHC4L,Andrew Belle,The Ladder,The Ladder,55,227128,False,0.681,0.608,8,-8.369,1,0.0339,0.62,0.000425,0.136,0.315,123.991,4,acoustic,2010-02-23,2010,2010,00s-10s,False
1123,1wYgb2WSoI95dYx2STlgDk,Jorge Drexler,Amar la trama,Aquiles por su talón es Aquiles,31,214253,False,0.523,0.282,9,-11.418,1,0.0791,0.776,0.00288,0.0819,0.317,132.44,4,afrobeat,2010-03-15,2010,2010,00s-10s,False
1605,1IrPSbGITPaMwMMEXfb2DJ,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Be Mankan,9,306960,False,0.583,0.206,4,-12.297,1,0.0416,0.9,0.38,0.123,0.483,123.362,3,afrobeat,2010-02-22,2010,2010,00s-10s,False
1603,67PY8HBV98iVLodNXhBk8V,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Doudou,9,287146,False,0.404,0.397,4,-11.112,1,0.0371,0.848,0.725,0.156,0.69,171.012,3,afrobeat,2010-02-22,2010,2010,00s-10s,False
1118,4Gk58WahIU0EfGR6P0T8Tm,Jorge Drexler,Amar la trama,La nieve en la bola de nieve,30,295866,False,0.457,0.231,2,-17.316,1,0.0597,0.759,0.523,0.11,0.444,133.083,4,afrobeat,2010-03-15,2010,2010,00s-10s,False
1600,4fb7CtOq5pb3gNcC6ebfQF,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Warbé,10,291226,False,0.601,0.247,4,-17.785,1,0.045,0.938,0.872,0.363,0.373,148.516,4,afrobeat,2010-02-22,2010,2010,00s-10s,False
318,2AHZHeLTPuGILKyr4l8uTU,Joe Brooks,Constellation Me,Superman,53,206693,False,0.464,0.653,6,-7.514,1,0.101,0.199,0.0,0.0979,0.416,162.196,4,acoustic,2010-01-01,2010,2010,00s-10s,False
1629,07TdcTMx1hzMh3jWXVdZT1,The Bamboos,4,The Ghost,19,217733,False,0.688,0.763,7,-8.545,1,0.0294,0.0111,1.3e-05,0.218,0.713,99.022,4,afrobeat,2010-03-29,2010,2010,00s-10s,False
1979,5gq3egwoV2pToWU5goXEvi,Speedometer;Ria Currie,The Shakedown,You've Made Me So Very Happy featuring Ria Currie,17,236013,False,0.678,0.71,1,-6.068,1,0.039,0.0262,2.53e-06,0.119,0.897,99.136,4,afrobeat,2010-11-08,2010,2010,00s-10s,False
2796,6bs88I4enbCiWZIeD5QQ5E,Enjambre,Daltónico,Eliza Mi Hortaliza,46,237475,False,0.365,0.851,11,-3.512,1,0.0474,0.269,1.15e-05,0.0805,0.481,193.04,4,alt-rock,2010-01-01,2010,2010,00s-10s,False
1560,1xuYajTJZh8zZrPRmUaagf,Calle 13;Totó La Momposina;Susana Baca;Maria Rita,Entren Los Que Quieran,"Latinoamérica (feat. Totó la Momposina, Susana Baca & Maria Rita)",64,301426,False,0.691,0.805,2,-6.81,0,0.0947,0.59,0.0,0.0975,0.866,142.503,3,afrobeat,2010-11-22,2010,2010,00s-10s,False
3506,0q6LuUqGLUiCPP1cbdwFs3,Gorillaz,Plastic Beach,On Melancholy Hill,78,233866,False,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,4,alternative,2010-03-03,2010,2010,00s-10s,True
1554,41irZgb5B8FQrOghV9nMtg,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,56,10,417186,False,0.448,0.411,11,-10.141,1,0.0292,0.807,0.807,0.121,0.471,89.475,4,afrobeat,2010-02-22,2010,2010,00s-10s,False
929,5quIK3oXwunG35RI8HSQDi,JJ Heller,When I'm With You,What Love Really Means,45,236200,False,0.405,0.428,5,-9.506,1,0.0277,0.0182,1.44e-06,0.14,0.331,145.515,3,acoustic,2010-10-19,2010,2010,00s-10s,False
2416,40lKptao1hxVqA7fd1OOGp,Chris Tomlin,And If Our God Is For Us...,Our God,63,285160,False,0.509,0.778,11,-3.608,1,0.0295,0.00998,0.0,0.19,0.216,105.066,4,alt-rock,2010-01-01,2010,2010,00s-10s,False
1102,37IbDeC2CfODD3OGcAO8Vd,Ali Farka Touré;Toumani Diabaté,Ali & Toumani,Ruby,19,355840,False,0.361,0.31,9,-12.102,1,0.0398,0.802,0.687,0.128,0.408,177.659,4,afrobeat,2010-02-22,2010,2010,00s-10s,False
391,6uZroCk7E7L7RhY7NAvC3Y,Masaharu Fukuyama,IT'S ONLY LOVE,IT'S ONLY LOVE,34,275266,False,0.585,0.734,9,-5.365,1,0.032,0.0334,0.0,0.0934,0.413,117.84,4,acoustic,2010,2010,2010,00s-10s,False
1966,34udfDpMhPKGji6QeMNjcK,The Souljazz Orchestra,Rising Sun,Agbara,16,301986,False,0.683,0.923,9,-6.454,0,0.0491,0.204,0.834,0.334,0.892,120.004,4,afrobeat,2010-02-15,2010,2010,00s-10s,False
1545,3wyxQsKqIesrKkca3nGMWJ,Orquestra Brasileira de Música Jamaicana,Volume I,Águas de Março,20,179866,False,0.851,0.498,5,-7.259,1,0.0427,0.741,0.888,0.162,0.896,129.1,4,afrobeat,2010-10-10,2010,2010,00s-10s,False
2276,3WtdWGFcbmVi2uKMcT4KZ2,Detonautas Roque Clube,Detonautas Acústico,Outro Lugar,54,236973,False,0.616,0.833,2,-7.932,1,0.0323,0.0392,9.77e-05,0.801,0.553,104.043,4,alt-rock,2010-03-09,2010,2010,00s-10s,False
321,24Gm1mIhO28NmgT17S95JE,Masaharu Fukuyama,KISSして,KISSして,35,222626,False,0.467,0.851,6,-4.203,1,0.0526,0.000353,0.0,0.33,0.644,93.873,4,acoustic,2010-11-17,2010,2010,00s-10s,False
2879,5oybimaSGL9SQIoOnr7BJd,Skank,Multishow Ao Vivo - Skank no Mineirão,Tanto (I Want You) - Ao Vivo,45,228040,False,0.511,0.839,7,-4.406,1,0.0324,0.0295,8.3e-06,0.942,0.533,97.583,4,alt-rock,2010-09-15,2010,2010,00s-10s,False
1951,1lDELORqnHLLTe1bYmHLq7,Whitefield Brothers,Earthology,Safari Strut,46,199572,False,0.677,0.862,5,-5.016,1,0.0536,0.416,0.859,0.0967,0.902,109.965,4,afrobeat,2010-01-19,2010,2010,00s-10s,False
3301,0U0ldCRmgCqhVvD6ksG63j,Kavinsky,Nightcall,Nightcall,73,258413,False,0.532,0.874,9,-5.183,0,0.0482,0.00842,0.012,0.452,0.361,91.038,4,alternative,2010,2010,2010,00s-10s,True
277,08feveJTNL1OMLSrdoHQ6Q,The Rescues,Teenage Dream,Teenage Dream,46,219093,False,0.642,0.408,10,-8.168,1,0.0396,0.729,0.0,0.185,0.411,119.81,4,acoustic,2010-01-01,2010,2010,00s-10s,False
2740,1rBivSsnwBbuC1UH9w9eCV,Enjambre,Daltónico,Ciencia De La Lluvia,47,232757,False,0.465,0.952,2,-3.312,1,0.0624,0.0455,1.82e-05,0.0804,0.502,159.054,4,alt-rock,2010-01-01,2010,2010,00s-10s,False
846,28lU91CRfUdWJEY7KbhZBL,Dave Barnes,"What We Want, What We Get",God Gave Me You,49,228960,False,0.459,0.823,4,-6.481,1,0.037,0.00332,1.75e-05,0.189,0.55,152.062,4,acoustic,2010-04-06,2010,2010,00s-10s,False
